id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
333,गिरगिट,"[{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":135}]",0,NOUN,PERFECT,,
334,गधा,"[{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""dʱ"",""ə""],""id"":63,""letters"":[""ध""],""usageCount"":47},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",0,NOUN,PERFECT,,
335,गैंडा,"[{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",0,NOUN,HIGHLY_PHONEMIC,,
336,सड़क,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744}]",1,NOUN,PHONEMIC,,
337,चतुर,"[{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":170},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":432},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338}]",0,ADJECTIVE,PHONEMIC,,
338,रोना,"[{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",0,NOUN,,,
339,कछुआ,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""t"",""ʃʰ""],""id"":8,""letters"":[""छ""],""usageCount"":165},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":432},{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",0,NOUN,HIGHLY_PHONEMIC,,
340,मूर्ख,"[{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":345},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338},{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":199}]",0,ADJECTIVE,,,
341,शरारती,"[{""sounds"":[""ʃ""],""id"":61,""letters"":[""श""],""usageCount"":59},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",1,ADJECTIVE,HIGHLY_PHONEMIC,,
342,भि,"[{""sounds"":[""bʱ""],""id"":26,""letters"":[""भ""],""usageCount"":337},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757}]",4,,,,
343,जैसा,"[{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":171},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",12,,,,
344,हु,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":432}]",2,,,,
345,खेल,"[{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":199},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685}]",8,VERB,,,
346,दहिक्त,"[{""sounds"":[""d"",""ə""],""id"":71,""letters"":[""द""],""usageCount"":72},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""k""],""id"":77,""letters"":[""क"",""्""],""usageCount"":161},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140}]",2,,,,
347,हूं,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":345},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211}]",2,,,,
348,देखता,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":199},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",5,VERB,,233.0,देख
349,हस्कर,"[{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":434},{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":296},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768}]",1,,,,
350,गुलाबजामुन,"[{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":432},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":432},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265}]",1,NOUN,,,
351,नारंगी,"[{""sounds"":[""n"",""ə""],""id"":22,""letters"":[""न""],""usageCount"":331},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",1,ADJECTIVE,,,
353,चाहते,"[{""sounds"":[""t"",""ʃ"",""ə""],""id"":52,""letters"":[""च""],""usageCount"":7},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":434},{""sounds"":[""t"",""ə""],""id"":31,""letters"":[""त""],""usageCount"":178},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",5,,,,
354,सूरज,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":296},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":345},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338},{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":171}]",11,NOUN,,,
355,तितलियों,"[{""sounds"":[""t"",""ə""],""id"":31,""letters"":[""त""],""usageCount"":178},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211}]",1,NOUN,,355.0,तितलियों
356,लग,"[{""sounds"":[""l"",""ə""],""id"":44,""letters"":[""ल""],""usageCount"":149},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":237}]",9,,,,
357,एकता,"[{""sounds"":[""eː""],""id"":55,""letters"":[""ए""],""usageCount"":497},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",0,NOUN,PERFECT,,
358,धरती,"[{""sounds"":[""dʱ"",""ə""],""id"":63,""letters"":[""ध""],""usageCount"":47},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",1,NOUN,HIGHLY_PHONEMIC,,
359,भूमि,"[{""sounds"":[""bʱ""],""id"":26,""letters"":[""भ""],""usageCount"":337},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":345},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256}]",0,NOUN,,,
360,भाग,"[{""sounds"":[""bʱ""],""id"":26,""letters"":[""भ""],""usageCount"":337},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248}]",4,NOUN,PERFECT,,
362,समीप,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164},{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":505}]",2,VERB,PERFECT,,
363,रचना,"[{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":170},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",0,VERB,PERFECT,,
364,कर्म,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256}]",0,NOUN,HIGHLY_PHONEMIC,,
365,बदलना,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",0,VERB,PERFECT,,
366,रोशनी,"[{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""ʃ""],""id"":61,""letters"":[""श""],""usageCount"":59},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",4,NOUN,PERFECT,,
367,जरुरत,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":345},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140}]",0,NOUN,HIGHLY_PHONEMIC,,
368,चित्र,"[{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":170},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768}]",3,NOUN,HIGHLY_PHONEMIC,,
369,कोशिश,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""ʃ""],""id"":61,""letters"":[""श""],""usageCount"":59},{""sounds"":[""ʃ""],""id"":61,""letters"":[""श""],""usageCount"":59}]",10,PRONOUN,HIGHLY_PHONEMIC,,
370,जानवर,"[{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":171},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""ʋ"",""ə""],""id"":59,""letters"":[""व""],""usageCount"":253},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":338}]",2,PRONOUN,PERFECT,,
371,बिंदु,"[{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""d"",""ə""],""id"":71,""letters"":[""द""],""usageCount"":72},{""sounds"":[""uː""],""id"":13,""letters"":[""ु""],""usageCount"":199}]",0,,PERFECT,,
372,यादगार,"[{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768}]",0,,PERFECT,,
373,गाती,"[{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":237},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",8,VERB,,,
374,जुगनू,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":432},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":345}]",5,NOUN,HIGHLY_PHONEMIC,,
375,तितलियाँ,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""◌̃""],""id"":29,""letters"":[""ँ""],""usageCount"":285}]",9,NOUN,PHONEMIC,355.0,तितलियों
376,पतंगे,"[{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":505},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":237},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",9,NOUN,HIGHLY_PHONEMIC,376.0,पतंगे
386,मणि,"[{""sounds"":[""m"",""ə""],""id"":45,""letters"":[""म""],""usageCount"":89},{""sounds"":[""ɳ""],""id"":86,""letters"":[""ण""],""usageCount"":1},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757}]",1,NOUN,HIGHLY_PHONEMIC,386.0,मणि
388,गुबरैले,"[{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":237},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":432},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1282},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",1,NOUN,HIGHLY_PHONEMIC,,
389,व्याध,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":339},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""dʱ""],""id"":12,""letters"":[""ध""],""usageCount"":19}]",5,NOUN,HIGHLY_PHONEMIC,,
390,सेमल,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685}]",1,NOUN,PERFECT,,
391,टिड्डा,"[{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":135},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""ɖ""],""id"":87,""letters"":[""ड""],""usageCount"":10},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""ɖ""],""id"":87,""letters"":[""ड""],""usageCount"":10},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",1,NOUN,PERFECT,,
392,भँवरे,"[{""sounds"":[""bʱ""],""id"":26,""letters"":[""भ""],""usageCount"":337},{""sounds"":[""◌̃""],""id"":29,""letters"":[""ँ""],""usageCount"":285},{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":339},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",11,NOUN,PERFECT,,
393,पत्तियों,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":400},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":503},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1211}]",3,NOUN,PERFECT,,
394,लड्डू,"[{""sounds"":[""l"",""ə""],""id"":44,""letters"":[""ल""],""usageCount"":149},{""sounds"":[""ɖ""],""id"":87,""letters"":[""ड""],""usageCount"":10},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""ɖ""],""id"":87,""letters"":[""ड""],""usageCount"":10},{""sounds"":[""uː""],""id"":13,""letters"":[""ु""],""usageCount"":199}]",3,NOUN,PERFECT,394.0,लड्डू
395,लेना,"[{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",3,VERB,PERFECT,,
396,खोल,"[{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":199},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685}]",5,VERB,PERFECT,,
397,हो ,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2914},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280}]",2,VERB,PERFECT,40.0,हो
398,जाऊँ,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""uː""],""id"":67,""letters"":[""ऊ""],""usageCount"":43},{""sounds"":[""◌̃""],""id"":29,""letters"":[""ँ""],""usageCount"":285}]",2,VERB,PERFECT,398.0,जाऊँ
399,जल्दी,"[{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":171},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":482},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",15,ADVERB,PERFECT,399.0,जल्दी
400,कहते,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":434},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1140},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",16,VERB,PERFECT,3.0,कहा
401,खेलने,"[{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":199},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",7,VERB,PERFECT,345.0,खेल
402,अज्जी,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2164}]",18,NOUN,HIGHLY_PHONEMIC,,
403,अज्जा,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":527},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",11,NOUN,HIGHLY_PHONEMIC,,
404,क्रिकेट,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806},{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":135}]",3,NOUN,PERFECT,404.0,क्रिकेट
405,मुबारक,"[{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1256},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":432},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1768},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2744}]",2,NOUN,PERFECT,,
406,डिब्बे,"[{""sounds"":[""ɖ""],""id"":87,""letters"":[""ड""],""usageCount"":10},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":757},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":203},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":569},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",1,NOUN,PERFECT,,
407,अगले,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":393},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":248},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":685},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3806}]",6,ADJECTIVE,PERFECT,,
408,सोना,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1336},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1280},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3039}]",1,NOUN,PERFECT,,
409,उन,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":398},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1265}]",11,PRONOUN,PERFECT,,
